Stock,sgRNA,COG,Gene,Old,KEGG,Condition,mumax,mumax_minusRha,Gen Time,Depletion_per,Dep,D/CR,D/EP,D/mumaxminusR,D/mumaxplusR,minusRmumax/CR,minusRmumax/EP,plusRmumax/CR,plusRmumax/EP,mumax_plusRha,CRISPRRater_Score_real,Rank_CR,CRISPR Efficiency Predictor,Rank_EP,(1-Dep)/CR,(1-Dep)/EP,1-DCR,1-DEP,Lag Time,Spike,S,SpikeN,Unnamed: 33,Dep_Per*coeff,mumax_plusRha*coeff,Lag Time*coeff,Sum,Intercept,Predicted Spike_DML,Predicted Spike_ML,mumax_plusRha*coeff.1,Lag Time*coeff.1,Sum.1,Unnamed: 44,Dep_Per*coeff.1,mumax_plusRha*coeff.2,Lag Time*coeff.2,Sum.2,GLM_Predicted Spike_DML,Unnamed: 50,Depletion_mumaxplusrha_lagtime,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Predicted_Depletion_per,Predicted_Depletion_per_Polynomial
,1588,P,sulfonate ABC transporter substrate-binding protein,sulfonate ABC transporter substrate-binding protein,ABC transporters,(-) Rhamnose,0.752265759,0.752265759,1.323539394,6.0,0.06,0.083875014,0.016368487,0.079759047,0.383477945,1.051605023,0.20522421,0.218721873,0.042684299,0.156462714,0.7153501,169,3.66558,488,1.314041894,0.256439636,0.916124986,0.983631513,13.86547094,1X,1,1,,0.2112,-0.083754491,1.282556062,1.410001571,,1.055301571,,-0.083754491,1.282556062,1.198801571,,0.114,0.036987786,0.11924305,0.270230836,-0.382869164,,,,,,,25.424924508100005,4.7654588410556675
,1573,,hypothetical protein,hypothetical protein,Others,(-) Rhamnose,0.752265759,0.752265759,1.316264776,52.87734776,0.528773478,0.795518391,0.101050009,0.702907811,4.060540673,1.131753523,0.143759975,0.1959144,0.024885851,0.130222431,0.66469045,286,5.23279,321,0.708941316,0.090052634,0.204481609,0.898949991,13.52334975,1X,1,1,,1.861282641,-0.069708067,1.250909852,3.042484426,,2.687784426,,-0.069708067,1.250909852,1.181201785,,1.004669607,0.030784583,0.116300808,1.151754998,0.498654998,,,,,,,54.56308950989994,4.54820541512806
,1601,L,primosome assembly protein PriA,primosome assembly protein PriA,Homologous recombination,(-) Rhamnose,0.752265759,0.752265759,1.311739418,35.24265823,0.352426582,0.530536133,0.049984694,0.468486806,2.036333788,1.132446264,0.106693921,0.260534956,0.024546415,0.173069162,0.664283845,288,7.05069,96,0.974844447,0.091845396,0.469463867,0.950015306,15.60071504,1X,1,1,,1.24054157,-0.092643922,1.443066141,2.590963788,,2.236263788,,-0.092643922,1.443066141,1.350422219,,0.669610506,0.04091355,0.134166149,0.844690206,0.191590206,,,,,,,42.17593492757,5.403257470920811
,1599,C,ATP synthase subunit b,ATP synthase subunit b,Metabolic pathways,(-) Rhamnose,0.752265759,0.752265759,1.307889134,97.18002695,0.971800269,1.441997659,0.178007241,1.291831056,8.572552313,1.116243221,0.13779452,0.168211007,0.020764789,0.113361836,0.673926385,261,5.45933,285,0.041843933,0.00516542,-0.441997659,0.821992759,23.0,5X,5,5,,3.420736949,-0.060682591,2.1275,5.487554358,,5.132854358,,-0.060682591,2.1275,2.066817409,,1.846420512,0.026798738,0.1978,2.07101925,1.41791925,,,,,,,92.13052635029999,7.417143848700152
,1598,C,F0F1 ATP synthase subunit C,F0F1 ATP synthase subunit C,Metabolic pathways,(-) Rhamnose,0.752265759,0.752265759,1.306156779,98.99040861,0.989904086,1.320320328,0.140688115,1.315896776,7.988766271,1.003361626,0.106914248,0.165272119,0.017610744,0.12391201,0.749745395,109,7.03616,99,0.01346579,0.001434861,-0.320320328,0.859311885,17.23452254,5X,5,5,,3.484462383,-0.066330099,1.594193335,5.012325619,,4.657625619,,-0.066330099,1.594193335,1.527863236,,1.880817764,0.029292799,0.148216894,2.058327457,1.405227457,,,,,,,76.96902771206987,5.684474145906825
,1604,,0,,Others,(-) Rhamnose,0.752265759,0.752265759,1.297022199,16.60013686,0.166001369,0.278055378,0.034675146,0.220668516,1.20081199,1.260059129,0.157136809,0.231556131,0.028876416,0.138240932,0.5970083,442,4.78733,379,1.39696321,0.174209556,0.721944622,0.965324854,8.367219107,1X,1,1,,0.584324817,-0.074000371,0.773967767,1.284292214,,0.929592214,,-0.074000371,0.773967767,0.699967396,,0.3154026,0.032680156,0.071958084,0.420040841,-0.233059159,,,,,,,24.45811710210002,2.9446512927850037
,1594,R,GTP-binding protein,GTP-binding protein,,(-) Rhamnose,0.752265759,0.752265759,1.293493765,100.0,1.0,1.906320058,0.221227681,1.32931745,4.644823838,1.434059305,0.166422009,0.410418161,0.047628864,0.215293418,0.524570885,493,4.52023,421,0.0,0.0,-0.906320058,0.778772319,10.75995714,5X,5,5,,3.52,-0.115246567,0.995296035,4.400049469,,4.045349469,,-0.115246567,0.995296035,0.880049469,,1.9,0.050895364,0.092535631,2.043430995,1.390330995,,,,,,,85.67476948270001,3.9547855853635276
,1567,K,DNA-directed RNA polymerase subunit omega,DNA-directed RNA polymerase subunit omega,Metabolic pathways,(-) Rhamnose,0.752265759,0.752265759,1.286607048,27.07625481,0.270762548,0.388064979,0.073901706,0.35992938,1.28537423,1.078169775,0.205322794,0.301908168,0.057494311,0.210648807,0.69772477,213,3.66382,489,1.045164918,0.199037467,0.611935021,0.926098294,10.76466437,1X,1,1,,0.953084169,-0.112760306,0.995731454,1.836055317,,1.481355317,,-0.112760306,0.995731454,0.882971148,,0.514448841,0.049797378,0.092576114,0.656822333,0.003722333,,,,,,,50.62857671900004,3.941259610329604
,1600,H,uroporphyrinogen decarboxylase,uroporphyrinogen decarboxylase,Biosynthesis of secondary metabolites/cofactors,(-) Rhamnose,0.752265759,0.752265759,1.240561603,94.93659455,0.949365946,1.3315828,0.130179239,1.262008718,16.81149101,1.055129637,0.103152409,0.079206704,0.007743468,0.056471252,0.712960505,174,7.29276,79,0.071019438,0.006943058,-0.3315828,0.869820761,5.0,3X,3,3,,3.341768128,-0.030229061,0.4625,3.774039067,,3.419339067,,-0.030229061,0.4625,0.432270939,,1.803795296,0.013349804,0.043,1.8601451,1.2070451,,,,,,,89.04610009500001,1.7490643829017398
,1676,J,glutaminyl-tRNA synthetase,glutaminyl-tRNA synthetase,Aminoacyl-tRNA biosynthesis,(-) Rhamnose,0.752265759,0.752265759,0.819819097,86.17438692,0.861743869,1.347899019,0.185197001,1.145531163,3.417525701,1.176658535,0.161669108,0.394407866,0.054190375,0.25215432,0.63932376,341,4.65312,398,0.216253703,0.029712565,-0.347899019,0.814802999,6.0,1X,1,5,,3.03333842,-0.134978207,0.555,3.453360212,,3.098660212,,-0.134978207,0.555,0.420021793,,1.637313351,0.059609281,0.0516,1.748522633,1.095422633,,,,,,,86.29571251459997,2.4041184771763495
,1674,J,valyl-tRNA synthetase,valyl-tRNA synthetase,Aminoacyl-tRNA biosynthesis,(-) Rhamnose,0.752265759,0.752265759,0.795663681,58.03108808,0.580310881,0.926502531,0.09607128,0.77141738,2.118532735,1.201039223,0.124538651,0.437332176,0.045348027,0.27392113,0.626345705,372,6.04042,193,0.670059866,0.069480122,0.073497469,0.90392872,7.0,1X,1,1,,2.0426943,-0.146629981,0.6475,2.54356432,,2.18886432,,-0.146629981,0.6475,0.500870019,,1.102590674,0.064754955,0.0602,1.227545629,0.574445629,,,,,,,69.64831597619988,2.801785886397755
,1597,C,ATP synthase subunit A,ATP synthase subunit A,Metabolic pathways,(-) Rhamnose,0.752265759,0.752265759,0.753696172,96.2141985,0.962141985,1.329113498,0.212464665,1.27899213,3.143650163,1.039188175,0.166118821,0.422793068,0.06758534,0.30605886,0.723897535,155,4.52848,418,0.052297477,0.008359983,-0.329113498,0.787535335,8.0,3X,3,3,,3.386739787,-0.163833308,0.74,3.962906479,,3.608206479,,-0.163833308,0.74,0.576166692,,1.828069772,0.072352315,0.0688,1.969222086,1.316122086,,,,,,,89.68079209309988,3.237620321309829
,1886,G,ribokinase,ribokinase,Pentose phosphate pathway,(-) Rhamnose,0.752265759,0.752265759,0.742366145,22.33823215,0.223382322,0.316251892,0.043866168,0.296946018,0.576782655,1.065014761,0.147724387,0.548303403,0.076053203,0.38729029,0.706343035,190,5.09236,340,1.099490814,0.152506437,0.683748108,0.956133832,5.0,1X,1,1,,0.786305772,-0.207316492,0.4625,1.041489279,,0.686789279,,-0.207316492,0.4625,0.255183508,,0.424426411,0.091555425,0.043,0.558981835,-0.094118165,,,,,,,47.22897879049999,2.2631216813932413
,1885,R,succinylglutamate desuccinylase/aspartoacylase,succinylglutamate desuccinylase/aspartoacylase,Others,(-) Rhamnose,0.752265759,0.752265759,0.67928391,15.63395837,0.156339584,0.204861808,0.026803154,0.207824937,0.39544958,0.985742186,0.128969867,0.518047857,0.067778943,0.39534644,0.76314656,82,5.83288,239,1.105502482,0.14463874,0.795138192,0.973196846,5.0,1X,1,1,,0.550315335,-0.211628949,0.4625,0.801186385,,0.446486385,,-0.211628949,0.4625,0.250871051,,0.297045209,0.093459898,0.043,0.433505107,-0.219594893,,,,,,,30.57807691710001,2.275640074319716
,1670,Q,peptide ABC transporter ATP-binding protein,peptide ABC transporter ATP-binding protein,ABC transporters,(-) Rhamnose,0.752265759,0.752265759,0.664593532,55.37384558,0.553738456,0.701389805,0.079513854,0.736094192,1.391935284,0.952853334,0.108021303,0.503895413,0.057124677,0.39781911,0.78948746,52,6.96405,105,0.565254759,0.06408075,0.298610195,0.920486146,5.0,1X,1,1,,1.949159364,-0.21295257,0.4625,2.198706795,,1.844006795,,-0.21295257,0.4625,0.24954743,,1.052103066,0.094044438,0.043,1.189147504,0.536047504,,,,,,,51.616276179500026,2.2794823382593776
,1376,L,Holliday junction DNA helicase,Holliday junction DNA helicase,Ribosome biogenesis,(-) Rhamnose,0.752265759,0.752265759,0.652688607,18.67554884,0.186755488,0.27672679,0.053937849,0.24825733,0.317858342,1.114677218,0.217265889,0.870597851,0.16969147,0.58754314,0.67487318,439,3.46242,217,1.205033087,0.234877488,0.72327321,0.946062151,5.0,1X,1,1,,0.657379319,-0.314511843,0.4625,0.805367476,,0.450667476,,-0.314511843,0.4625,0.147988157,,0.354835428,0.138895198,0.043,0.536730626,-0.116369374,,,,,,,18.86734680019997,2.574293129410764
,1452,J,tryptophanyl-tRNA synthetase,tryptophanyl-tRNA synthetase,Aminoacyl-tRNA biosynthesis,(-) Rhamnose,0.746826468,0.746826468,0.642798855,97.84166566,0.978416657,1.304998554,0.153777683,1.310099064,2.398808091,0.996106776,0.117378668,0.544019573,0.064105871,0.40787617,0.749745395,110,6.36254,159,0.028787564,0.003392253,-0.304998554,0.846222317,8.011292725,5X,5,5,,3.444026631,-0.218336114,0.741044577,3.966735094,,3.612035094,,-0.218336114,0.741044577,0.522708463,,1.858991648,0.096421927,0.068897117,2.024310692,1.371210692,,,,,,,93.87356105470009,3.4905519171793524
,1488,F,adenylosuccinate lyase,adenylosuccinate lyase,adenosine ribonucleotides <i>de novo</i> biosynthesis,(-) Rhamnose,0.746826468,0.746826468,0.641811914,100.0,1.0,1.666666667,0.166666667,1.338999142,2.522167901,1.24471078,0.124471078,0.660807183,0.066080718,0.39648431,0.6,315,6.0,22,0.0,0.0,-0.666666667,0.833333333,8.582832176,1X,1,5,,3.52,-0.212238051,0.793911976,4.101673925,,3.746973925,,-0.212238051,0.793911976,0.581673925,,1.9,0.093728891,0.073812357,2.067541248,1.414441248,,,,,,,99.5110115606,3.6876860895762436
,1667,R,RNA chaperone Hfq,RNA chaperone Hfq,RNA degradation,(-) Rhamnose,0.746826468,0.746826468,0.630551207,89.45554174,0.894555417,1.209441778,0.132075129,1.197808937,2.820710144,1.009711767,0.110263937,0.428772088,0.046823361,0.31713837,0.739643225,130,6.77308,123,0.142561412,0.015568188,-0.209441778,0.867924871,6.0,2X,2,2,,3.148835069,-0.169764169,0.555,3.5340709,,3.1793709,,-0.169764169,0.555,0.385235831,,1.699655293,0.074971511,0.0516,1.826226804,1.173126804,,,,,,,87.97064757299995,2.524294042565251
,1891,,0,,Others,(-) Rhamnose,0.746826468,0.746826468,0.625329207,32.46716732,0.324671673,0.508122402,0.063555809,0.434735092,0.675248021,1.168809261,0.146194338,0.752497431,0.09412217,0.4808184,0.63896351,343,5.10845,335,1.056912196,0.132198285,0.491877598,0.936444191,5.0,1X,1,1,,1.14284429,-0.25738209,0.4625,1.3479622,,0.9932622,,-0.25738209,0.4625,0.20511791,,0.616876179,0.11366547,0.043,0.773541649,0.120441649,,,,,,,33.3636549103,2.40845433168532
,1378,L,Holliday junction DNA helicase,Holliday junction DNA helicase,Ribosome biogenesis,(-) Rhamnose,0.746826468,0.746826468,0.617508504,5.243501636,0.052435016,0.089105323,0.009591204,0.070210442,0.08136444,1.269117819,0.136606518,1.095138404,0.117879555,0.64444635,0.5884611,435,5.46699,213,1.610242348,0.173324806,0.910894677,0.990408796,5.0,1X,1,1,,0.184571258,-0.344972131,0.4625,0.302099126,,-0.052600874,,-0.344972131,0.4625,0.117527869,,0.099626531,0.152347117,0.043,0.294973648,-0.358126352,,,,,,,8.25076157056001,2.6627146138118363
,1890,L,initiator RepB protein,initiator RepB protein,Others,(-) Rhamnose,0.746826468,0.746826468,0.61129054,0.0,0.0,0.0,0.0,0.0,0.0,1.109188774,0.124842693,0.621206084,0.069918703,0.41826347,0.673308715,265,5.98214,224,1.485202817,0.167164259,1.0,1.0,5.0,1X,1,1,,0.0,-0.223896435,0.4625,0.238603565,,-0.116096435,,-0.223896435,0.4625,0.238603565,,0.0,0.098877484,0.043,0.141877484,-0.511222516,,,,,,,16.170149784299998,2.3112506806574586
,1518,G,ribokinase,ribokinase,Others,(-) Rhamnose,0.746826468,0.746826468,0.610635039,35.31105985,0.353110599,0.491575358,0.068850057,0.472814788,0.785345284,1.039678474,0.145617393,0.625935328,0.087668518,0.44962465,0.71832445,165,5.12869,331,0.900553227,0.126131508,0.508424642,0.931149943,5.0,1X,1,1,,1.242949307,-0.240684075,0.4625,1.464765232,,1.110065232,,-0.240684075,0.4625,0.221815925,,0.670910137,0.106291267,0.043,0.820201404,0.167101404,,,,,,,33.63506622680007,2.359982590301382
,1889,K,chromosome partitioning protein ParB,chromosome partitioning protein ParB,,(-) Rhamnose,0.746826468,0.746826468,0.605769705,100.0,1.0,1.431816528,0.155348493,1.338999142,2.024310594,1.069318481,0.116018367,0.707310693,0.076741432,0.49399534,0.698413505,212,6.43714,152,0.0,0.0,-0.431816528,0.844651507,5.0,5X,5,5,,3.52,-0.264435706,0.4625,3.718064294,,3.363364294,,-0.264435706,0.4625,0.198064294,,1.9,0.116780498,0.043,2.059780498,1.406680498,,,,,,,76.18791553936006,2.4289298829708077
,1451,J,proline--tRNA ligase,proline--tRNA ligase,Aminoacyl-tRNA biosynthesis,(-) Rhamnose,0.746826468,0.746826468,0.60311968,98.49365272,0.984936527,1.464348771,0.207768846,1.318829165,2.1954183,1.110339997,0.157540379,0.66700217,0.094637476,0.44863274,0.672610615,270,4.74054,385,0.022395532,0.003177586,-0.464348771,0.792231154,11.41798297,5X,5,5,,3.466976576,-0.240153106,1.056163425,4.282986895,,3.928286895,,-0.240153106,1.056163425,0.816010319,,1.871379402,0.10605678,0.098194654,2.075630835,1.422530835,,,,,,,94.2794860731,4.983566053068186
,1897,J,2'-5' RNA ligase,2'-5' RNA ligase,Others,(-) Rhamnose,0.746826468,0.746826468,0.600255968,60.03430532,0.600343053,0.874924121,0.095807169,0.803858833,1.32240019,1.088405184,0.119184073,0.661618266,0.072449452,0.45397986,0.68616585,238,6.26616,168,0.582449486,0.063780201,0.125075879,0.904192831,5.0,1X,1,1,,2.113207547,-0.243015419,0.4625,2.332692128,,1.977992128,,-0.243015419,0.4625,0.219484581,,1.140651801,0.107320839,0.043,1.29097264,0.63787264,,,,,,,62.47589268920007,2.366750119463241
,1443,K,Cro/Cl family transcriptional regulator,Cro/Cl family transcriptional regulator,Others,(-) Rhamnose,0.746826468,0.746826468,0.600047123,70.87339744,0.708733974,0.9635193,0.090000708,0.948994184,1.308322818,1.015305802,0.094837997,0.736453792,0.068790903,0.54171185,0.73556801,138,7.87476,41,0.395974297,0.036987289,0.0364807,0.909999292,11.07316602,3X,3,3,,2.49474359,-0.289978353,1.024267857,3.229033093,,2.874333093,,-0.289978353,1.024267857,0.734289504,,1.346594551,0.128060681,0.095229228,1.56988446,0.91678446,,,,,,,62.03388259092009,5.1541559040830025
,1896,U,preprotein translocase subunit TatC,preprotein translocase subunit TatC,Bacterial secretion system,(-) Rhamnose,0.746826468,0.746826468,0.583525173,12.85544264,0.128554426,0.159790811,0.019514459,0.172134267,0.288663037,0.928291701,0.11336766,0.553554806,0.067602902,0.44534426,0.804517015,32,6.58765,136,1.08319098,0.132284741,0.840209189,0.980485541,5.0,1X,1,1,,0.452511581,-0.238392782,0.4625,0.676618799,,0.321918799,,-0.238392782,0.4625,0.224107218,,0.24425341,0.105279383,0.043,0.392532793,-0.260567207,,,,,,,18.281154602070018,2.3533313233936717
,1677,L,DNA polymerase III subunit epsilon,DNA polymerase III subunit epsilon,DNA Replication,(-) Rhamnose,0.746826468,0.746826468,0.581266189,100.0,1.0,1.49880689,0.198569505,1.338999142,2.530575937,1.119348656,0.148296962,0.592278962,0.078468108,0.39516696,0.66719736,281,5.03602,350,0.0,0.0,-0.49880689,0.801430495,8.0,1X,1,5,,3.52,-0.211532874,0.74,4.048467126,,3.693767126,,-0.211532874,0.74,0.528467126,,1.9,0.093417469,0.0688,2.062217469,1.409117469,,,,,,,93.5106894676,3.455056602295898
,1470,F,uridylate kinase,uridylate kinase,Metabolic pathways,(-) Rhamnose,0.746826468,0.746826468,0.580773114,100.0,1.0,1.666666667,0.166666667,1.338999142,3.194534229,1.24471078,0.124471078,0.521724467,0.052172447,0.31303468,0.6,423,6.0,201,0.0,0.0,-0.666666667,0.833333333,6.173144278,5X,5,5,,3.52,-0.167567464,0.571015846,3.923448382,,3.568748382,,-0.167567464,0.571015846,0.403448382,,1.9,0.074001398,0.053089041,2.027090439,1.373990439,,,,,,,99.24402583829999,2.5805898592544128
,2042,H,precorrin-4 C11-methyltransferase,precorrin-4 C11-methyltransferase,"cob(II)yrinate <i>a,c</i>-diamide biosynthesis I (early cobalt insertion)",(-) Rhamnose,0.746826468,0.746826468,0.578412845,96.65165229,0.966516523,1.05987702,0.111658047,1.294164795,9.178414626,0.818966042,0.086278075,0.115474955,0.012165287,0.10530321,0.91191384,2,8.65604,15,0.036717808,0.003868221,-0.05987702,0.888341953,5.0,2X,2,2,,3.402138161,-0.056368808,0.4625,3.808269352,,3.453569352,,-0.056368808,0.4625,0.406131192,,1.836381394,0.024893679,0.043,1.904275072,1.251175072,,,,,,,95.93061780670008,1.8249440074883105
,2079,M,UDP-glucose 6-dehydrogenase,UDP-glucose 6-dehydrogenase,,(-) Rhamnose,0.746826468,0.746826468,0.566721165,100.0,1.0,1.760481261,0.283070408,1.338999142,1.729653767,1.314774002,0.211404473,1.017822927,0.163657267,0.57815039,0.568026495,471,3.53269,500,0.0,0.0,-0.760481261,0.716929592,5.0,5X,5,5,,3.52,-0.309483904,0.4625,3.673016096,,3.318316096,,-0.309483904,0.4625,0.153016096,,1.9,0.136674752,0.043,2.079674752,1.426574752,,,,,,,67.20203626253996,2.559697803459765
,1529,E,chorismate synthase,chorismate synthase,Biosynthesis of amino acids,(-) Rhamnose,0.746826468,0.746826468,0.566694449,64.16633479,0.641663348,0.80199281,0.132287811,0.859186672,1.128375091,0.933432554,0.153968648,0.71075019,0.117237443,0.56866139,0.80008616,36,4.85051,375,0.447872579,0.073876077,0.19800719,0.867712189,5.0,1X,1,1,,2.258654985,-0.304404442,0.4625,2.416750543,,2.062050543,,-0.304404442,0.4625,0.158095558,,1.219160361,0.134431553,0.043,1.396591914,0.743491914,,,,,,,62.558097700900035,2.544952915333387
,1413,L,DNA gyrase subunit A,DNA gyrase subunit A,DNA Replication,(-) Rhamnose,0.746826468,0.746826468,0.566445594,98.04536855,0.980453686,1.368703329,0.205944783,1.312826644,2.023416903,1.04256212,0.15687127,0.676431697,0.101780697,0.484553472,0.71633762,166,4.76076,380,0.027286455,0.004105713,-0.368703329,0.794055217,15.56766425,5X,5,5,,3.451196973,-0.259381474,1.440008943,4.631824443,,4.277124443,,-0.259381474,1.440008943,1.18062747,,1.862862002,0.114548441,0.133881913,2.111292356,1.458192356,,,,,,,91.6283648100999,6.848851775429113
,1642,U,preprotein translocase subunit SecG,preprotein translocase subunit SecG,Bacterial secretion system,(-) Rhamnose,0.746826468,0.746826468,0.562322365,93.79697669,0.937969767,1.748938787,0.155474996,1.255940713,3.524952363,1.392532919,0.123791668,0.496159553,0.044106978,0.26609431,0.536307945,489,6.03293,194,0.115661596,0.010281941,-0.748938787,0.844525004,9.0,1X,1,5,,3.301653579,-0.142440284,0.8325,3.991713295,,3.637013295,,-0.142440284,0.8325,0.690059716,,1.782142557,0.062904695,0.0774,1.922447252,1.269347252,,,,,,,86.32011900779989,3.495202897663068
,1519,G,ribokinase,ribokinase,Others,(-) Rhamnose,0.753624349,0.753624349,0.561312176,62.17513102,0.62175131,0.788849137,0.106748318,0.825014891,1.249725931,0.956163513,0.129389566,0.631217707,0.085417383,0.49751013,0.78817518,53,5.82446,240,0.47990434,0.064941418,0.211150863,0.893251682,5.0,1X,1,1,,2.188564612,-0.266317173,0.4625,2.384747439,,2.030047439,,-0.266317173,0.4625,0.196182827,,1.181327489,0.117611395,0.043,1.341938884,0.688838884,,,,,,,64.84846293762001,2.43439148960351
,1522,T,diguanylate cyclase,diguanylate cyclase,Others,(-) Rhamnose,0.754655606,0.754655606,0.550721183,40.68360154,0.406836015,0.503310063,0.0778215,0.539101561,0.744281818,0.933608988,0.144354061,0.67623587,0.104559184,0.54661555,0.808320845,28,5.22781,322,0.733822452,0.113463187,0.496689937,0.9221785,5.0,1X,1,1,,1.432062774,-0.292603304,0.4625,1.60195947,,1.24725947,,-0.292603304,0.4625,0.169896696,,0.772988429,0.129219916,0.043,0.945208345,0.292108345,,,,,,,53.381629715840035,2.51069604480414
,1470,F,uridylate kinase,uridylate kinase,Metabolic pathways,(-) Rhamnose,0.754655606,0.754655606,0.549622222,100.0,1.0,1.579106513,0.185612093,1.32510776,3.194534229,1.191681583,0.140073207,0.494315102,0.058103022,0.31303468,0.633269505,423,5.38758,201,0.0,0.0,-0.579106513,0.814387907,6.173144278,5X,5,5,,3.52,-0.167567464,0.571015846,3.923448382,,3.568748382,,-0.167567464,0.571015846,0.403448382,,1.9,0.074001398,0.053089041,2.027090439,1.373990439,,,,,,,99.24402583829999,2.5805898592544128
